user_id,transaction_count,total_transaction_value,average_transaction_value,unique_merchants,failed_transaction_count,pending_transaction_count,high_value_transaction_count,amount_anomaly_count,chargeback_count,disputed_amount,high_severity_chargeback_count,unauthorized_transaction_count,account_takeover_count,identity_mismatch_count,disconnected_relationship_count,kyc_record_count,kyc_status_values,kyc_status_count,risk_segment_values,risk_segment_count,rejected_kyc_records,high_risk_kyc_records,pending_kyc_records,median_monthly_income,city_values,occupation_values,invalid_pan_records,invalid_aadhaar_records,latest_kyc_status,latest_risk_segment,latest_signup_timestamp,profile_inconsistency_flag,high_transaction_frequency_flag,high_chargeback_activity_flag,risk_signal_count,risk_explanations,investigation_priority
USR21235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,PENDING,1.0,LOW,1.0,0.0,0.0,1.0,15074.0,BENGALURU,FREELANCER,0.0,0.0,PENDING,LOW,2024-07-26 18:38:48,False,False,False,0,No elevated analytical signals in the available data.,LOW
USR21237,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VERIFIED,1.0,MEDIUM,1.0,0.0,0.0,0.0,,LUDHIANA,SALARIED,0.0,0.0,VERIFIED,MEDIUM,2025-03-20 00:00:00,False,False,False,0,No elevated analytical signals in the available data.,LOW
USR21238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VERIFIED,1.0,LOW,1.0,0.0,0.0,0.0,44641.0,LUCKNOW,SELF_EMPLOYED,0.0,1.0,VERIFIED,LOW,,False,False,False,0,No elevated analytical signals in the available data.,LOW
USR21247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VERIFIED,1.0,LOW,1.0,0.0,0.0,0.0,,AMRITSAR,RETIRED,0.0,1.0,VERIFIED,LOW,2025-04-25 00:00:00,False,False,False,0,No elevated analytical signals in the available data.,LOW
USR21248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VERIFIED,1.0,MEDIUM,1.0,0.0,0.0,0.0,20959.0,JALANDHAR,STUDENT,0.0,0.0,VERIFIED,MEDIUM,2025-08-21 00:34:19,False,False,False,0,No elevated analytical signals in the available data.,LOW
USR21250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VERIFIED,1.0,MEDIUM,1.0,0.0,0.0,0.0,23890.0,ASR,SELF_EMPLOYED,0.0,0.0,VERIFIED,MEDIUM,2025-04-18 00:00:00,False,False,False,0,No elevated analytical signals in the available data.,LOW
USR21258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VERIFIED,1.0,MEDIUM,1.0,0.0,0.0,0.0,30473.0,PUNE,UNEMPLOYED,0.0,0.0,VERIFIED,MEDIUM,2024-06-28 22:44:26,False,False,False,0,No elevated analytical signals in the available data.,LOW
USR21263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VERIFIED,1.0,LOW,1.0,0.0,0.0,0.0,45995.0,CHENNAI,FREELANCER,1.0,0.0,VERIFIED,LOW,2025-07-01 00:00:00,False,False,False,0,No elevated analytical signals in the available data.,LOW
USR21264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,PENDING,1.0,MEDIUM,1.0,0.0,0.0,1.0,16529.0,AMRITSAR,SELF_EMPLOYED,0.0,0.0,PENDING,MEDIUM,,False,False,False,0,No elevated analytical signals in the available data.,LOW
USR21271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VERIFIED,1.0,LOW,1.0,0.0,0.0,0.0,22211.0,CHENNAI,STUDENT,0.0,0.0,VERIFIED,LOW,,False,False,False,0,No elevated analytical signals in the available data.,LOW
USR21275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VERIFIED,1.0,LOW,1.0,0.0,0.0,0.0,52533.0,LKO,FREELANCER,0.0,1.0,VERIFIED,LOW,2024-06-03 00:00:00,False,False,False,0,No elevated analytical signals in the available data.,LOW
USR21277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VERIFIED,1.0,MEDIUM,1.0,0.0,0.0,0.0,,JALANDHAR,SELF_EMPLOYED,0.0,0.0,VERIFIED,MEDIUM,2024-05-04 00:01:12,False,False,False,0,No elevated analytical signals in the available data.,LOW
USR21278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VERIFIED,1.0,LOW,1.0,0.0,0.0,0.0,,JAIPUR,RETIRED,0.0,0.0,VERIFIED,LOW,2024-05-22 00:00:00,False,False,False,0,No elevated analytical signals in the available data.,LOW
USR21286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,VERIFIED,1.0,LOW | UNKNOWN,2.0,0.0,0.0,0.0,67690.5,AMRITSAR | JAIPUR,FARMER | GIG_WORKER,0.0,2.0,VERIFIED,UNKNOWN,2024-05-30 00:00:00,True,False,False,0,No elevated analytical signals in the available data.,LOW
USR21288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VERIFIED,1.0,LOW,1.0,0.0,0.0,0.0,29111.0,LKO,FARMER,0.0,0.0,VERIFIED,LOW,2025-02-07 00:00:00,False,False,False,0,No elevated analytical signals in the available data.,LOW
USR21289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VERIFIED,1.0,HIGH,1.0,0.0,1.0,0.0,,LUDHIANA,SELF_EMPLOYED,0.0,0.0,VERIFIED,HIGH,,False,False,False,1,high-risk KYC segment,WATCH
USR21291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VERIFIED,1.0,HIGH,1.0,0.0,1.0,0.0,58589.0,HYD,UNEMPLOYED,0.0,0.0,VERIFIED,HIGH,2025-04-16 00:00:00,False,False,False,1,high-risk KYC segment,WATCH
USR21292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,PENDING | VERIFIED,2.0,LOW,1.0,0.0,0.0,1.0,35168.0,CHENNAI | LUCKNOW,FREELANCER | SELF_EMPLOYED,0.0,2.0,PENDING,LOW,2025-07-24 00:00:00,True,False,False,0,No elevated analytical signals in the available data.,LOW
USR21297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,PENDING | VERIFIED,2.0,LOW,1.0,0.0,0.0,1.0,26640.0,MUMBAY,FARMER,0.0,0.0,PENDING,LOW,2025-04-21 00:00:00,True,False,False,0,No elevated analytical signals in the available data.,LOW
USR21298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VERIFIED,1.0,LOW,1.0,0.0,0.0,0.0,31139.0,AMRITSAR,FREELANCER,0.0,0.0,VERIFIED,LOW,2024-06-27 00:00:00,False,False,False,0,No elevated analytical signals in the available data.,LOW
USR21300,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VERIFIED,1.0,LOW,1.0,0.0,0.0,0.0,,PUNE,RETIRED,0.0,0.0,VERIFIED,LOW,2024-04-28 16:30:24,False,False,False,0,No elevated analytical signals in the available data.,LOW
USR21307,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,REJECTED | VERIFIED,2.0,UNKNOWN,1.0,1.0,0.0,0.0,35604.0,AMRITSAR,FREELANCER,0.0,0.0,REJECTED,UNKNOWN,2025-11-05 18:57:22,True,False,False,1,rejected KYC record,WATCH
USR21312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,PENDING | VERIFIED,2.0,HIGH | MEDIUM,2.0,0.0,2.0,1.0,16597.5,JALANDHAR | PUNE,FARMER | FREELANCER,0.0,0.0,VERIFIED,MEDIUM,2025-11-20 00:00:00,True,False,False,1,high-risk KYC segment,WATCH
USR21317,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VERIFIED,1.0,MEDIUM,1.0,0.0,0.0,0.0,30635.0,PUNE,GIG_WORKER,0.0,0.0,VERIFIED,MEDIUM,2025-06-07 00:00:00,False,False,False,0,No elevated analytical signals in the available data.,LOW
USR21320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,REJECTED,1.0,LOW,1.0,1.0,0.0,0.0,26035.0,JALANDHAR,RETIRED,0.0,0.0,REJECTED,LOW,2025-05-23 05:09:58,False,False,False,1,rejected KYC record,WATCH
USR21324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,PENDING,1.0,LOW,1.0,0.0,0.0,1.0,13325.0,JAIPUR,SALARIED,0.0,0.0,PENDING,LOW,2024-09-20 03:13:00,False,False,False,0,No elevated analytical signals in the available data.,LOW
USR21332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,PENDING,1.0,LOW,1.0,0.0,0.0,1.0,29.8,HYDERABAD,GIG_WORKER,0.0,0.0,PENDING,LOW,2025-11-14 08:28:00,False,False,False,0,No elevated analytical signals in the available data.,LOW
USR21335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VERIFIED,1.0,HIGH,1.0,0.0,1.0,0.0,18215.0,HYDERABAD,FREELANCER,1.0,1.0,VERIFIED,HIGH,2025-05-19 00:00:00,False,False,False,1,high-risk KYC segment,WATCH
USR21336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,PENDING | VERIFIED,2.0,LOW,1.0,0.0,0.0,1.0,88307.5,MUMBAI | PUNE,RETIRED | SALARIED,0.0,0.0,PENDING,LOW,2024-09-20 14:56:31,True,False,False,0,No elevated analytical signals in the available data.,LOW
USR21339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VERIFIED,1.0,LOW,1.0,0.0,0.0,0.0,42710.0,ASR,GIG_WORKER,0.0,0.0,VERIFIED,LOW,2024-02-11 00:00:00,False,False,False,0,No elevated analytical signals in the available data.,LOW
USR21342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VERIFIED,1.0,LOW,1.0,0.0,0.0,0.0,24469.0,KOLKATA,FARMER,0.0,0.0,VERIFIED,LOW,2026-02-17 14:38:31,False,False,False,0,No elevated analytical signals in the available data.,LOW
USR21345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VERIFIED,1.0,MEDIUM,1.0,0.0,0.0,0.0,25841.0,CHENNAI,FREELANCER,0.0,0.0,VERIFIED,MEDIUM,,False,False,False,0,No elevated analytical signals in the available data.,LOW
USR21351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VERIFIED,1.0,LOW,1.0,0.0,0.0,0.0,25152.0,LKO,GIG_WORKER,0.0,0.0,VERIFIED,LOW,2025-09-25 15:09:00,False,False,False,0,No elevated analytical signals in the available data.,LOW
USR21354,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,PENDING,1.0,MEDIUM,1.0,0.0,0.0,1.0,,JALANDHAR,FREELANCER,1.0,1.0,PENDING,MEDIUM,2025-08-28 00:00:00,False,False,False,0,No elevated analytical signals in the available data.,LOW
USR21355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VERIFIED,1.0,MEDIUM,1.0,0.0,0.0,0.0,,MUMBAY,RETIRED,0.0,0.0,VERIFIED,MEDIUM,2024-11-13 00:00:00,False,False,False,0,No elevated analytical signals in the available data.,LOW
USR21357,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VERIFIED,1.0,LOW,1.0,0.0,0.0,0.0,32117.0,JPR,SALARIED,0.0,0.0,VERIFIED,LOW,,False,False,False,0,No elevated analytical signals in the available data.,LOW
USR21360,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VERIFIED,1.0,MEDIUM,1.0,0.0,0.0,0.0,17588.0,HYD,SELF_EMPLOYED,0.0,0.0,VERIFIED,MEDIUM,,False,False,False,0,No elevated analytical signals in the available data.,LOW
USR21361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VERIFIED,1.0,LOW,1.0,0.0,0.0,0.0,,NEW_DELHI,STUDENT,0.0,0.0,VERIFIED,LOW,2025-03-23 00:00:00,False,False,False,0,No elevated analytical signals in the available data.,LOW
USR21364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,PENDING,1.0,UNKNOWN,1.0,0.0,0.0,1.0,30468.0,DELHI,STUDENT,1.0,1.0,PENDING,UNKNOWN,2025-02-17 06:39:00,False,False,False,0,No elevated analytical signals in the available data.,LOW
USR21367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,PENDING,1.0,MEDIUM,1.0,0.0,0.0,1.0,18241.0,BANGALORE,BUSINESS_OWNER,0.0,0.0,PENDING,MEDIUM,2024-08-09 03:08:45,False,False,False,0,No elevated analytical signals in the available data.,LOW
USR21371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VERIFIED,1.0,LOW,1.0,0.0,0.0,0.0,55394.0,DELHI,FARMER,0.0,1.0,VERIFIED,LOW,2024-01-22 16:24:14,False,False,False,0,No elevated analytical signals in the available data.,LOW
USR21373,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,REJECTED,1.0,MEDIUM,1.0,1.0,0.0,0.0,35252.0,HYD,FARMER,0.0,0.0,REJECTED,MEDIUM,2026-01-29 00:00:00,False,False,False,1,rejected KYC record,WATCH
USR21374,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,VERIFIED,1.0,LOW,1.0,0.0,0.0,0.0,,JALANDAR,RETIRED,0.0,2.0,VERIFIED,LOW,,False,False,False,0,No elevated analytical signals in the available data.,LOW
USR21376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,REJECTED,1.0,LOW,1.0,2.0,0.0,0.0,44940.0,JALANDHAR,FREELANCER,0.0,0.0,REJECTED,LOW,2026-02-20 05:58:03,False,False,False,1,rejected KYC record,WATCH
USR21378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,PENDING,1.0,LOW,1.0,0.0,0.0,1.0,42441.0,JALANDHAR,SELF_EMPLOYED,1.0,1.0,PENDING,LOW,2025-01-17 19:12:06,False,False,False,0,No elevated analytical signals in the available data.,LOW
USR21379,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VERIFIED,1.0,MEDIUM,1.0,0.0,0.0,0.0,13148.0,JAIPUR,FARMER,1.0,0.0,VERIFIED,MEDIUM,,False,False,False,0,No elevated analytical signals in the available data.,LOW
USR21381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VERIFIED,1.0,LOW,1.0,0.0,0.0,0.0,53797.0,MADRAS,STUDENT,1.0,0.0,VERIFIED,LOW,2024-05-05 22:41:20,False,False,False,0,No elevated analytical signals in the available data.,LOW
USR21399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,VERIFIED,1.0,LOW,1.0,0.0,0.0,0.0,,DELHI,FARMER,2.0,0.0,VERIFIED,LOW,,False,False,False,0,No elevated analytical signals in the available data.,LOW
USR21402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VERIFIED,1.0,MEDIUM,1.0,0.0,0.0,0.0,18536.0,LUDHIANA,SALARIED,0.0,0.0,VERIFIED,MEDIUM,,False,False,False,0,No elevated analytical signals in the available data.,LOW
USR21422,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VERIFIED,1.0,LOW,1.0,0.0,0.0,0.0,15503.0,JAIPUR,FARMER,0.0,0.0,VERIFIED,LOW,2024-02-27 00:00:00,False,False,False,0,No elevated analytical signals in the available data.,LOW
USR21432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VERIFIED,1.0,MEDIUM,1.0,0.0,0.0,0.0,32663.0,LUDHIANA,RETIRED,1.0,0.0,VERIFIED,MEDIUM,,False,False,False,0,No elevated analytical signals in the available data.,LOW
USR21433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VERIFIED,1.0,HIGH,1.0,0.0,1.0,0.0,20303.0,BENGALURU,SALARIED,1.0,0.0,VERIFIED,HIGH,,False,False,False,1,high-risk KYC segment,WATCH
USR21440,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,REJECTED,1.0,LOW,1.0,1.0,0.0,0.0,70527.0,JALANDHAR,SELF_EMPLOYED,1.0,0.0,REJECTED,LOW,2026-03-15 00:00:00,False,False,False,1,rejected KYC record,WATCH
USR21442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,PENDING | VERIFIED,2.0,LOW | MEDIUM,2.0,0.0,0.0,1.0,18676.5,MUMBAY | PUNE,SELF_EMPLOYED | UNEMPLOYED,0.0,0.0,PENDING,LOW,2025-09-24 22:05:36,True,False,False,0,No elevated analytical signals in the available data.,LOW
USR21443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,PENDING,1.0,LOW,1.0,0.0,0.0,1.0,,KOLKATA,FARMER,1.0,0.0,PENDING,LOW,,False,False,False,0,No elevated analytical signals in the available data.,LOW
USR21446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VERIFIED,1.0,UNKNOWN,1.0,0.0,0.0,0.0,17612.0,MUMBAI,RETIRED,0.0,0.0,VERIFIED,UNKNOWN,2025-01-30 18:28:53,False,False,False,0,No elevated analytical signals in the available data.,LOW
USR21454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VERIFIED,1.0,LOW,1.0,0.0,0.0,0.0,14934.0,JAIPUR,UNEMPLOYED,1.0,1.0,VERIFIED,LOW,2026-03-30 21:23:08,False,False,False,0,No elevated analytical signals in the available data.,LOW
USR21455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,VERIFIED,1.0,HIGH | LOW | MEDIUM,3.0,0.0,1.0,0.0,11682.0,HYDERABAD | MUMBAI | POONA,BUSINESS_OWNER | SELF_EMPLOYED | UNEMPLOYED,1.0,0.0,VERIFIED,HIGH,2025-12-29 00:00:00,True,False,False,1,high-risk KYC segment,WATCH
USR21456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VERIFIED,1.0,MEDIUM,1.0,0.0,0.0,0.0,18377.0,DELHI,BUSINESS_OWNER,0.0,1.0,VERIFIED,MEDIUM,2026-01-08 00:00:00,False,False,False,0,No elevated analytical signals in the available data.,LOW
USR21457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VERIFIED,1.0,LOW,1.0,0.0,0.0,0.0,31493.0,CALCUTTA,BUSINESS_OWNER,0.0,0.0,VERIFIED,LOW,2025-06-02 00:00:00,False,False,False,0,No elevated analytical signals in the available data.,LOW
USR21458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VERIFIED,1.0,LOW,1.0,0.0,0.0,0.0,27784.0,POONA,SELF_EMPLOYED,0.0,1.0,VERIFIED,LOW,2024-04-02 06:36:14,False,False,False,0,No elevated analytical signals in the available data.,LOW
USR21462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VERIFIED,1.0,MEDIUM,1.0,0.0,0.0,0.0,25134.0,JALANDHAR,GIG_WORKER,0.0,0.0,VERIFIED,MEDIUM,2026-02-21 00:00:00,False,False,False,0,No elevated analytical signals in the available data.,LOW
USR21463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VERIFIED,1.0,HIGH,1.0,0.0,1.0,0.0,36428.0,BOMBAY,UNEMPLOYED,0.0,0.0,VERIFIED,HIGH,2024-12-31 23:58:00,False,False,False,1,high-risk KYC segment,WATCH
USR21464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VERIFIED,1.0,LOW,1.0,0.0,0.0,0.0,20528.0,HYDERABAD,FREELANCER,0.0,0.0,VERIFIED,LOW,2025-06-20 00:00:00,False,False,False,0,No elevated analytical signals in the available data.,LOW
USR21480,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VERIFIED,1.0,LOW,1.0,0.0,0.0,0.0,,LUCKNOW,GIG_WORKER,0.0,0.0,VERIFIED,LOW,,False,False,False,0,No elevated analytical signals in the available data.,LOW
USR21481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VERIFIED,1.0,LOW,1.0,0.0,0.0,0.0,45829.0,CHENNAI,SELF_EMPLOYED,0.0,0.0,VERIFIED,LOW,2024-07-26 00:00:00,False,False,False,0,No elevated analytical signals in the available data.,LOW
USR21486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VERIFIED,1.0,LOW,1.0,0.0,0.0,0.0,42795.0,MUMBAI,RETIRED,0.0,0.0,VERIFIED,LOW,2025-02-15 00:00:00,False,False,False,0,No elevated analytical signals in the available data.,LOW
USR21490,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VERIFIED,1.0,LOW,1.0,0.0,0.0,0.0,33889.0,MUMBAY,BUSINESS_OWNER,0.0,1.0,VERIFIED,LOW,,False,False,False,0,No elevated analytical signals in the available data.,LOW
USR21496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VERIFIED,1.0,HIGH,1.0,0.0,1.0,0.0,23066.0,LDH,UNEMPLOYED,0.0,1.0,VERIFIED,HIGH,2025-11-23 00:00:00,False,False,False,1,high-risk KYC segment,WATCH
USR21499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,VERIFIED,1.0,LOW,1.0,0.0,0.0,0.0,54139.0,JAIPUR | JALANDHAR,BUSINESS_OWNER | SELF_EMPLOYED,0.0,0.0,VERIFIED,LOW,2024-02-23 00:00:00,False,False,False,0,No elevated analytical signals in the available data.,LOW
USR21508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VERIFIED,1.0,LOW,1.0,0.0,0.0,0.0,,POONA,UNEMPLOYED,0.0,1.0,VERIFIED,LOW,2024-01-19 00:00:00,False,False,False,0,No elevated analytical signals in the available data.,LOW
USR21509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,PENDING,1.0,MEDIUM,1.0,0.0,0.0,1.0,14299.0,LUDHIANA,SELF_EMPLOYED,0.0,0.0,PENDING,MEDIUM,,False,False,False,0,No elevated analytical signals in the available data.,LOW
USR21510,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VERIFIED,1.0,LOW,1.0,0.0,0.0,0.0,16122.0,HYDERABAD,BUSINESS_OWNER,1.0,0.0,VERIFIED,LOW,,False,False,False,0,No elevated analytical signals in the available data.,LOW
USR21518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VERIFIED,1.0,LOW,1.0,0.0,0.0,0.0,34.7,NEW_DELHI,GIG_WORKER,0.0,1.0,VERIFIED,LOW,2025-12-01 20:04:11,False,False,False,0,No elevated analytical signals in the available data.,LOW
USR21523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VERIFIED,1.0,MEDIUM,1.0,0.0,0.0,0.0,,JAIPUR,UNEMPLOYED,0.0,0.0,VERIFIED,MEDIUM,2025-03-10 00:00:00,False,False,False,0,No elevated analytical signals in the available data.,LOW
USR21539,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,VERIFIED,1.0,MEDIUM,1.0,0.0,0.0,0.0,13605.0,JAIPUR,SALARIED,1.0,0.0,VERIFIED,MEDIUM,2025-07-24 03:22:00,False,False,False,0,No elevated analytical signals in the available data.,LOW
